id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,image_width,image_height,img_hd,img_sd,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_image,wikidata_ims_id,wikidata_depict,omeka_url
001AN01002040,Edifício na Avenida Central,,Anônimo,1911-01-01,1906-01-01,1916-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 7,3 x 9,8 cm; sp: 8,0 x 10,5 cm",Centro; atual Avenida Rio Branco,circa,"9,8","7,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002040.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001AN01002040.jpg,-22.901413,-43.17915900000001,8.16,117.46,108.11,50.0,"POLYGON ((-43.17915916170236 -22.90141294818174, -43.17525765932316 -22.90156732110715, -43.17529286714338 -22.90191884860822, -43.17536530990891 -22.90226550444169, -43.17547429022786 -22.90260395007241, -43.17561875880526 -22.90293092601052, -43.17579732453908 -22.90324328320495, -43.17600826790913 -22.90353801337415, -43.17624955753067 -22.90381227798169, -43.17651886971338 -22.90406343557772, -43.17677969234947 -22.90426532739695, -43.17915916170236 -22.90141294818174))",80387.0,http://acervos.ims.com.br/portals/#/detailpage/80387,,,,,https://images.imaginerio.org/api/items/149
001AN25001002,"Praça XV de Novembro, edifício da Sociedade de Geografia (à direita) e, ao fundo, o Morro do Castelo",,Augusto Malta,1925-01-01,1920-01-01,1930-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,9 x 22,5 cm / sp: 18 x 24 cm",Praça 15 de Novembro; Centro,circa,"22,5","16,9",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN25001002.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001AN25001002.jpg,-22.903312,-43.175067,6.95,155.3,95.24,55.6,"POLYGON ((-43.17506689798091 -22.90331192486863, -43.17197085781139 -22.90550439026013, -43.17221905859079 -22.90577337359785, -43.17249468710897 -22.90601865165275, -43.17279508890256 -22.90623786212844, -43.17311737087119 -22.90642889377713, -43.17345842914213 -22.90658990673698, -43.17381497896707 -22.90671935025586, -43.17418358636247 -22.90681597763, -43.17456070118899 -22.90687885821405, -43.17494269135081 -22.90690738638638, -43.17527484991195 -22.90690410255372, -43.17506689798091 -22.90331192486863))",82287.0,http://acervos.ims.com.br/portals/#/detailpage/82287,,,,,https://images.imaginerio.org/api/items/3172
001CC001024,"Desembarque do general Julio Roca, presidente da Argentina, no cais do Arsenal da Marinha",,Marc Ferrez,1899-08-08,1899-01-01,1899-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC001024.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC001024.jpg,-22.898212,-43.17628,6.17,154.69,85.76,40.4,"POLYGON ((-43.17628022731434 -22.89821213100507, -43.17349208317215 -22.90073080441623, -43.17377350354052 -22.90097042649985, -43.17407906649719 -22.90118348433957, -43.17440582922451 -22.90136792594231, -43.17475064468604 -22.90152197491464, -43.1751101919394 -22.901644147575, -43.17548100812564 -22.90173326724642, -43.17585952182713 -22.90178847559196, -43.17593514946127 -22.90179533986633, -43.17628022731434 -22.89821213100507))",80420.0,http://acervos.ims.com.br/portals/#/detailpage/80420,,,,,https://images.imaginerio.org/api/items/182
001CC001027,Chegada do presidente argentino Julio Roca ao Palácio do Catete,,Anônimo,1899-08-09,1899-01-01,1899-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Catete,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC001027.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC001027.jpg,-22.925942000000006,-43.176798,17.79,83.84,86.34,39.8,"POLYGON ((-43.17679781435764 -22.92594172023796, -43.17328809733317 -22.92436331090793, -43.17313701481409 -22.92468775007893, -43.17302118681984 -22.9250242659586, -43.17294172907661 -22.92536961779279, -43.17289940707349 -22.9257204797092, -43.17289462868012 -22.9260734727454, -43.17292744020771 -22.92642519738886, -43.17299752595183 -22.92677226631599, -43.17300318593806 -22.92679393657343, -43.17679781435764 -22.92594172023796))",80462.0,http://acervos.ims.com.br/portals/#/detailpage/80462,,,,,https://images.imaginerio.org/api/items/183
001CC001032,"O presidente Julio Roca, da Argentina, e presidente Campos Sales, do Brasil, em visita ao Jardim Botânico",,Anônimo,1899-08-11,1899-01-01,1899-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Jardim Botânico,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC001032.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC001032.jpg,-22.968359,-43.224613,11.18,-138.39,101.56,36.4,"POLYGON ((-43.22461315195776 -22.96835861439453, -43.22616365887031 -22.97166050612919, -43.22650770944436 -22.97150467863202, -43.22683351312424 -22.97131855222087, -43.22713793211214 -22.9711039195159, -43.22741803461026 -22.97086284767785, -43.22767112305871 -22.9705976584951, -43.22789476011516 -22.97031090601844, -43.2279913436212 -22.97016586640744, -43.22461315195776 -22.96835861439453))",80421.0,http://acervos.ims.com.br/portals/#/detailpage/80421,,,,,https://images.imaginerio.org/api/items/184
001CC003001,Continência a ministro não identificado,,A. de Barros Lobo,1910-06-16,1910-01-01,1910-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 12 x 17,4 cm; sp: 12 x 18,1 cm",Palácio do Catete; Catete,day,"17,4",12,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC003001.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC003001.jpg,-22.925997,-43.176633,7.18,151.65,92.02,60.0,"POLYGON ((-43.17663303495811 -22.92599722499269, -43.17330749936161 -22.92788389677537, -43.17352429907826 -22.92817502349645, -43.17377103906018 -22.92844517678112, -43.17404534311663 -22.92869175477271, -43.17434456954253 -22.92891238265558, -43.17466583655975 -22.92910493553103, -43.17500605007275 -22.92926755888632, -43.17536193347088 -22.92939868645936, -43.17573005919046 -22.92949705532695, -43.17610688173223 -22.92956171807094, -43.17648877181595 -22.92959205190519, -43.17674640938561 -22.92959299067764, -43.17663303495811 -22.92599722499269))",82289.0,http://acervos.ims.com.br/portals/#/detailpage/82289,,,,,https://images.imaginerio.org/api/items/3187
001CC007004,Prédio da Assistência Policial,,F. Garcia,1910-11-05,1910-01-01,1910-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 12 x 17,2 cm; sp: 12 x 17,9 cm",Praça Tiradentes; Centro,day,"17,2",12,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC007004.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC007004.jpg,-22.907278,-43.183624,9.02,172.63,99.18,50.0,"POLYGON ((-43.18362401474069 -22.90727768568088, -43.18153311163882 -22.91031594466343, -43.18186648439468 -22.91049009594041, -43.18221678432786 -22.91063330931191, -43.18258063766228 -22.91074420545497, -43.18295454005664 -22.91082171629875, -43.18333489036219 -22.91086509531372, -43.18371802531389 -22.91087392470342, -43.18410025482057 -22.91084811942925, -43.18447789751372 -22.91078792802975, -43.18480743688073 -22.91070582829898, -43.18362401474069 -22.90727768568088))",82292.0,http://acervos.ims.com.br/portals/#/detailpage/82292,,,,,https://images.imaginerio.org/api/items/3190
001CC007007,Corpo de bombeiros durante ação no Ministério da Viação,"Grupo de bombeiros e pessoas em frente no Ministério da Viação. Existe a inscrição ""Revolta(?)"" no verso da imagem.",F. Garcia,1910-01-01,1910-01-01,1910-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 12 x 17,7 cm; sp: 12 x 18 cm",Centro,year,"17,7",12,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC007007.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC007007.jpg,-22.903583,-43.173724,7.78,102.74,95.16,60.6,"POLYGON ((-43.17372372911984 -22.90358286024759, -43.17000036783568 -22.90249809961438, -43.16990286762879 -22.90283950391614, -43.16984216380349 -22.90318806754431, -43.16981884124853 -22.90354043368272, -43.16983312486308 -22.90389320886922, -43.16988487737975 -22.90424299567588, -43.16997360067523 -22.90458642542853, -43.1700984405568 -22.90492019065025, -43.17025819497852 -22.90524107691655, -43.17045132560882 -22.90554599381522, -43.17067597263804 -22.90583200471259, -43.17086948392036 -22.90603801065065, -43.17372372911984 -22.90358286024759))",82294.0,http://acervos.ims.com.br/portals/#/detailpage/82294,,,,,https://images.imaginerio.org/api/items/3192
001CC007014,Monumento em homenagem ao Almirante Barroso,"Inaugurado em 1909, foi transferido para a Praça Paris em 1977.",Anônimo,1910-01-01,1909-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Avenida Beira-Mar,circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC007014.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC007014.jpg,-22.9237,-43.17247,9.1,-84.63,93.63,50.0,"POLYGON ((-43.17246966556261 -22.92369986349958, -43.17614851450071 -22.92490812457751, -43.17625938144996 -22.92457019422596, -43.17633375066252 -22.92422388249101, -43.17637090619294 -22.92387252459526, -43.1763704905004 -22.92351950433331, -43.17633250788099 -22.92316822148298, -43.17625732441505 -22.92282205906355, -43.17614566443066 -22.92248435075646, -43.17599860351753 -22.9221583488022, -43.17583930108479 -22.9218809379058, -43.17246966556261 -22.92369986349958))",80422.0,http://acervos.ims.com.br/portals/#/detailpage/80422,,,,,https://images.imaginerio.org/api/items/186
001CC007016,Finados - movimentação de pedestres na Praia de São Cristóvão,"Os cemitérios de São Francisco Xavier da Penitencia e da Órdem do Carmo ficavam próximos a praia de São Cristóvão, que desapareceu por causa de aterros consecutivos.",F. Garcia,1911-11-02,1911-01-01,1911-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 12 x 17,2 cm; sp: 12 x 18 cm",São Cristovão,day,"17,2",12,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC007016.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC007016.jpg,-22.883511,-43.218699,7.22,-159.99,92.12,50.0,"POLYGON ((-43.21869855362183 -22.88351092125641, -43.21835876745986 -22.8870945562615, -43.21874167788496 -22.88710798330943, -43.21912417296691 -22.88708676776769, -43.21950256877898 -22.8870311139697, -43.21987322088503 -22.88694155793383, -43.22023255944814 -22.88681896219973, -43.22057712361987 -22.88666450751897, -43.22090359487861 -22.88647968148045, -43.22120882899572 -22.88626626418001, -43.22145993795161 -22.88605421318346, -43.21869855362183 -22.88351092125641))",82296.0,http://acervos.ims.com.br/portals/#/detailpage/82296,,,,,https://images.imaginerio.org/api/items/3194
001CC008007,Saída do cortejo fúnebre de Rui Barbosa,Saída da Biblioteca Nacional do cortejo fúnebre do escritor e jurista Rui Barbosa.,Anônimo,1923-03-03,1923-01-01,1923-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC008007.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC008007.jpg,-22.90988,-43.175731,11.08,8.53,91.13,50.0,"POLYGON ((-43.17573057373028 -22.90987979245973, -43.17683803921611 -22.90643018528321, -43.17646563953267 -22.90634680772582, -43.17608616131531 -22.90629745387448, -43.17570325886569 -22.90628259899646, -43.17532061945226 -22.90630238614102, -43.17494192781115 -22.90635662476224, -43.17457083067121 -22.90644479255343, -43.17421090164478 -22.90656604047571, -43.17386560682169 -22.9067192009322, -43.17357365545473 -22.90688094865215, -43.17573057373028 -22.90987979245973))",80423.0,http://acervos.ims.com.br/portals/#/detailpage/80423,,,,,https://images.imaginerio.org/api/items/188
001CC015001,Exposição Internacional de 1922: pavilhão Francês,"Vista do pavilhão da França, com muitas pessoas uniformizadas à frente ao prédio.",Anônimo,1922-01-01,1922-01-01,1922-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 12,5 x 15,8 cm; sp: 12,5 x 16,1 cm",Centro,year,"15,8","12,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC015001.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC015001.jpg,-22.896069,-43.183593,7.39,57.5,98.61,60.0,"POLYGON ((-43.18359298952733 -22.89606883404299, -43.18178858306611 -22.89287864227387, -43.18145784103334 -22.89305693174217, -43.18114766028275 -22.89326422697034, -43.18086102793381 -22.89349853171996, -43.18060070437793 -22.89375758964188, -43.18036919669576 -22.8940389060009, -43.18016873451171 -22.89433977169632, -43.18000124851849 -22.89465728934706, -43.17986835187835 -22.8949884011904, -43.17977132468052 -22.8953299185259, -43.17971110160475 -22.89567855242087, -43.17969184984095 -22.89591013626687, -43.18359298952733 -22.89606883404299))",82251.0,http://acervos.ims.com.br/portals/#/detailpage/82251,,,,,https://images.imaginerio.org/api/items/189
001CC015002,Exposição Internacional de 1922: marinheiros do Nevada,"Ao centro, grupo de fuzileiros do navio ""Nevada"" reunidos, formando o nome do encouraçado norte-americano.",Anônimo,1922-01-01,1922-01-01,1923-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001CC015002.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001CC015002.jpg,-22.906205,-43.16881400000001,64.02,171.72,54.96,59.8,"POLYGON ((-43.16881387377914 -22.9062052248545, -43.16640043291368 -22.90903334316192, -43.16671299414955 -22.90923762911488, -43.16704578935791 -22.90941271083795, -43.16739561339039 -22.90955690208242, -43.16775909705542 -22.90966881410731, -43.16813273957291 -22.90974736905764, -43.16851294229765 -22.90979181034784, -43.16889604338632 -22.90980170995035, -43.16927835307398 -22.90977697251903, -43.16965618921972 -22.9097178363077, -43.17002591277885 -22.9096248708749, -43.17025156106482 -22.90954987197989, -43.16881387377914 -22.9062052248545))",80424.0,http://acervos.ims.com.br/portals/#/detailpage/80424,,,,,https://images.imaginerio.org/api/items/190
001MF003002,Teatro São Pedro,"Quando a Praça Tiradentes ainda era chamada de Rocio Grande foi aí inaugurado, em 1813, o Teatro Real de São João. A construção havia sido uma sugestão de Fernando José de Almeira, mais conhecido como Fernandinho, já que o único teatro regular que existia na cidade, a Casa da Ópera Nova, não tinha condições de receber a Família Real, que há pouco havia aportado na cidade. Logo o São João tornou-se o lugar favorito de reunião da aristocracia brasileira. Em 1824, no entanto, sofreu o primeiro incêndio, que o destruiu por completo. Reconstruído por D. Pedro I em 1826, passou a chamar-se Teatro de São Pedro de Alcântara. Outros incêndios se seguiram, em 1851, 1856 e 1928, este último quando já se chamava João Caetano, grande artista brasileiro, que o havia arrendado em 1923. Em 1928 o velho teatro foi demolido, sendo reinaugurado em 1930. O atual prédio do João Caetano foi inaugurado em 1979, após passar por uma série de reformas.",Marc Ferrez,1870-01-01,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 5,2 x 7,8 cm; ss: 6,4 x 10,5 cm.",Praça Tiradentes,circa,"7,8","5,2",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001MF003002.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001MF003002.jpg,-22.906791,-43.18193400000001,9.4,-29.33,94.39,35.2,"POLYGON ((-43.18193361072432 -22.9067905128052, -43.18478412309201 -22.90433166977796, -43.1845087578413 -22.90408614420522, -43.18420859399513 -22.90386666286109, -43.18388652222907 -22.90367533933972, -43.18354564414962 -22.90351401606853, -43.18318924242874 -22.90338424656935, -43.18282074919643 -22.90328728050129, -43.18273090386729 -22.9032690003444, -43.18193361072432 -22.9067905128052))",79101.0,http://acervos.ims.com.br/portals/#/detailpage/79101,http://www.wikidata.org/entity/Q97772889,http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20S%C3%A3o%20Pedro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/234
001MF018003,Festa de inauguração do monumento em homenagem a Pedro Álvares Cabral,Em ocasião do 4° Centenário do descobrimento do Brasil.,Marc Ferrez,1900-01-01,1900-01-01,1900-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 15,5 x 21,5 cm.",Largo da Glória,year,"21,5","15,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001MF018003.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001MF018003.jpg,-22.919809,-43.176402,9.12,173.02,94.0,40.6,"POLYGON ((-43.17640166935367 -22.91980942652601, -43.17461301741727 -22.92300730732327, -43.17496195250959 -22.92315338561161, -43.17532475388544 -22.9232672590153, -43.17569792733746 -22.92334783078892, -43.1760778787391 -22.92339432492231, -43.17646094866808 -22.92340629361635, -43.17684344765954 -22.92338362159685, -43.17722169174878 -22.92332652722503, -43.17730048905701 -22.92331015526115, -43.17640166935367 -22.91980942652601))",82387.0,http://acervos.ims.com.br/portals/#/detailpage/82387,,,,,https://images.imaginerio.org/api/items/3245
001MF018005,Festa de inauguração do monumento em homenagem a Pedro Álvares Cabral,Em ocasião do 4° Centenário do descobrimento do Brasil.,Marc Ferrez,1900-01-01,1900-01-01,1900-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 15,9 x 21,8 cm.",Largo da Glória,year,"21,8","15,9",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001MF018005.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001MF018005.jpg,-22.919771,-43.176565,11.59,-50.73,93.42,40.0,"POLYGON ((-43.17656451751143 -22.91977114026771, -43.18025110644633 -22.91858342678536, -43.18010695656643 -22.91825632529301, -43.1799286922024 -22.91794381251068, -43.17971803030354 -22.91764889799632, -43.17947699977488 -22.91737442181413, -43.17920792193333 -22.91712302718802, -43.17891338814974 -22.91689713505088, -43.17859623489243 -22.91669892073498, -43.17856031607737 -22.91667901181781, -43.17656451751143 -22.91977114026771))",82388.0,http://acervos.ims.com.br/portals/#/detailpage/82388,,,,,https://images.imaginerio.org/api/items/3246
001RJ004003,Jockey Club,"O Jockey Club foi construído entre 1923 e 1926, o primeiro grande prêmio foi em1933.",Anônimo,1933-01-01,1932-01-01,1937-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 15,5 x 21,5 cm; sp: 16,0 x 22,0 cm.",Gávea,circa,"21,5","15,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001RJ004003.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001RJ004003.jpg,-22.97414,-43.226587,8.83,83.77,90.25,40.6,"POLYGON ((-43.22658711364104 -22.97413967411703, -43.22308996689552 -22.97253546842715, -43.22293601776182 -22.97285878459654, -43.22281722968074 -22.9731944367162, -43.2227347468836 -22.97353919235234, -43.22268936399122 -22.97388973137653, -43.22268151835097 -22.97424267793811, -43.22271128581398 -22.97459463297429, -43.22277837999333 -22.97494220694478, -43.22279639267464 -22.9750115094759, -43.22658711364104 -22.97413967411703))",82395.0,http://acervos.ims.com.br/portals/#/detailpage/82395,,,,,https://images.imaginerio.org/api/items/3253
001RJ005006,Rua Paissandú,Corcovado e Cristo Redentor ao fundo.,Anônimo,1934-01-01,1931-01-01,1936-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 22,3 x 16,4 cm; sp: 22,9 x 16,7 cm.",Flamengo,circa,"16,4","22,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001RJ005006.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/001RJ005006.jpg,-22.935532,-43.179596,11.29,-126.26,108.51,50.0,"POLYGON ((-43.17959632867041 -22.93553225278503, -43.18147478930907 -22.93868625861032, -43.18180143453275 -22.93850150550224, -43.18210684198882 -22.93828815638773, -43.18238807035758 -22.93804826606532, -43.18264241123373 -22.93778414494443, -43.18286741521064 -22.9374983367898, -43.18306091546813 -22.93719359421838, -43.18322104863662 -22.93687285218529, -43.18334627273689 -22.93653919971404, -43.1834272941649 -22.93623437679893, -43.17959632867041 -22.93553225278503))",82399.0,http://acervos.ims.com.br/portals/#/detailpage/82399,,,,,https://images.imaginerio.org/api/items/3257
002010TM038,Equipe de construção do bondinho do Pão de Açúcar,,Therezio Mascarenhas,1910-01-01,1908-01-01,1912-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 13,1 x 18,0 cm",Urca,circa,"18,0","13,1",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002010TM038.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/002010TM038.jpg,-22.951326,-43.164733,224.62,62.02,94.83,55.2,"POLYGON ((-43.16473264363068 -22.95132638569281, -43.1625253683623 -22.94835836845789, -43.16222007516866 -22.94857188376578, -43.16193897790983 -22.9488119260838, -43.16168478368397 -22.94907618380781, -43.16145994055579 -22.94936211212546, -43.16126661397896 -22.94966695751899, -43.16110666593816 -22.94998778427817, -43.16098163701151 -22.95032150276831, -43.16089273152672 -22.95066489918115, -43.16084080595385 -22.95101466648243, -43.16082618697137 -22.95130339720986, -43.16473264363068 -22.95132638569281))",82637.0,http://acervos.ims.com.br/portals/#/detailpage/82637,,,,,
002014RJRJ009,"Vista da Avenida Vieira Souto; destaque para o morro Dois Irmãos, ao fundo","O bairro de Ipanema foi surgindo na última década do século XIX, por iniciativa do Barão de Ipanema. O próprio nome do bairro, aliás, foi homenagem deste para com seu pai, o Conde de Ipanema. A urbanização coube ao Barão e seu amigo, Coronel José Silva. Em 1894 eles abriram as praças Marechal Floriano Peixoto (hoje General Osório) e Coronel Valadares (ou N.S. da Paz), a Av. Vieira Souto e outras. Somente em 1902 os primeiros bondes começaram a transitar por Vila Ipanema, como era chamado o novo bairro.",,1940-01-01,1935-01-01,1945-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Avenida Vieira Souto; IIpanema,circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002014RJRJ009.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/002014RJRJ009.jpg,-22.986247,-43.205836,21.3,-92.67,88.67,44.0,"POLYGON ((-43.20583603000301 -22.98624695499171, -43.21521954675601 -22.99020790821871, -43.21559606878809 -22.989342119621, -43.21587858987154 -22.98844652507955, -43.21606439090567 -22.9875297501647, -43.21615168443753 -22.98660062426012, -43.21613963180257 -22.98566809551798, -43.21602835112378 -22.98474114467715, -43.21581891609532 -22.98382869857464, -43.21557934719554 -22.98310805107872, -43.20583603000301 -22.98624695499171))",,,,,,,
002080BR0202,Praia de Copacabana,,Guilherme Santos,1930-01-01,1930-01-01,1939-01-01,DIAPOSITIVO/ Vidro,GELATINA/ Prata,"i: 4,5 x 11 cm",Copacabana,circa,11,"4,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002080BR0202.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/002080BR0202.jpg,-22.973639,-43.185918,8.44,41.01,86.98,45.0,"POLYGON ((-43.18591782275835 -22.97363876392889, -43.1846775860288 -22.97022752643446, -43.18432040197833 -22.9703558746137, -43.18397860084591 -22.97051583812229, -43.18365547419029 -22.97070587653331, -43.18335413377439 -22.9709241597956, -43.18307748160206 -22.97116858585333, -43.18282818197283 -22.97143680088496, -43.18260863582372 -22.97172622196661, -43.18591782275835 -22.97363876392889))",82771.0,http://acervos.ims.com.br/portals/#/detailpage/82771,,,,,
002080BR0207,Largo do Machado,,Guilherme Santos,1917-01-01,1917-01-01,1917-01-01,DIAPOSITIVO/ Vidro,GELATINA/ Prata,"i: 4,5 x 11 cm",,year,11,"4,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002080BR0207.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/002080BR0207.jpg,-22.930677,-43.178326,9.91,-117.17,93.33,45.0,"POLYGON ((-43.17832629156887 -22.93067699949565, -43.18085403850534 -22.93341943917024, -43.18113374035412 -22.93317804985412, -43.18138640344323 -22.93291257384869, -43.18160959452742 -22.9326255679667, -43.18180116424885 -22.93231979635939, -43.18195926783295 -22.93199820389122, -43.18208238284907 -22.9316638877748, -43.18216932386473 -22.93132006773913, -43.17832629156887 -22.93067699949565))",16552.0,http://acervos.ims.com.br/portals/#/detailpage/16552,http://www.wikidata.org/entity/Q97772429,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20Machado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/255
002080RJ1505,Carreata pela visita do presidente argentino Justo,"Em 1935, o presidente Getúlio Vargas visitou Buenos Aires, em retribuição à visita de Justo.",Guilherme Santos,1933-10-01,1933-01-01,1933-01-01,DIAPOSITIVO/ Vidro,GELATINA/ Prata,"i: 4,5 x 11 cm","Avenida Rio Branco, antiga avenida Central; Centro",month,11,"4,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002080RJ1505.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/002080RJ1505.jpg,-22.903504,-43.178323,8.35,48.5,89.38,45.0,"POLYGON ((-43.17832280602918 -22.90350414114998, -43.1766111899457 -22.90027080379015, -43.17627539189427 -22.90044091406127, -43.17595931022849 -22.90064052434473, -43.17566598888215 -22.90086771240999, -43.17539825264996 -22.90112029044444, -43.17515867998513 -22.90139582611817, -43.17494957816721 -22.90169166600342, -43.17477296107926 -22.90200496112353, -43.17832280602918 -22.90350414114998))",82308.0,http://acervos.ims.com.br/portals/#/detailpage/82308,,,,,https://images.imaginerio.org/api/items/3274
002080RJ1506,Carreata pela visita do presidente argentino Justo,"Em 1935, o presidente Getúlio Vargas visitou Buenos Aires, em retribuição à visita de Justo.",Guilherme Santos,1933-10-01,1933-01-01,1933-01-01,DIAPOSITIVO/ Vidro,GELATINA/ Prata,"i: 4,5 x 11 cm","Atual Rio Branco, antiga avenida Central; Centro",month,11,"4,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002080RJ1506.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/002080RJ1506.jpg,-22.90352,-43.178338,8.19,7.08,95.01,45.0,"POLYGON ((-43.1783376891968 -22.90352021151071, -43.17937630913302 -22.90005249390997, -43.17900233123738 -22.89997541490191, -43.17862195297582 -22.89993247334609, -43.17823883731521 -22.89992408276067, -43.17785667357678 -22.89995032394516, -43.17747914191711 -22.90001094420258, -43.17710987789736 -22.90010535977228, -43.17675243748136 -22.90023266145009, -43.1783376891968 -22.90352021151071))",82307.0,http://acervos.ims.com.br/portals/#/detailpage/82307,,,,,https://images.imaginerio.org/api/items/3275
